Observation id,Total length,Behavior,Start (s),Comment start,Comment stop
04-03-2023_group3_R,1800.79,C,584.405,,
04-03-2023_group3_R,1800.79,C,615.409,,
04-03-2023_group3_R,1800.79,C,618.169,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,622.907,,
04-03-2023_group3_R,1800.79,C,625.159,,
04-03-2023_group3_R,1800.79,C,642.159,,
04-03-2023_group3_R,1800.79,C,650.661,,
04-03-2023_group3_R,1800.79,C,655.157,,
04-03-2023_group3_R,1800.79,C,658.907,,
04-03-2023_group3_R,1800.79,C,661.911,,
04-03-2023_group3_R,1800.79,C,666.657,,
04-03-2023_group3_R,1800.79,C,670.653,,
04-03-2023_group3_R,1800.79,C,684.653,,
04-03-2023_group3_R,1800.79,C,696.157,,
04-03-2023_group3_R,1800.79,C,714.159,,
04-03-2023_group3_R,1800.79,C,732.659,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,736.403,,
04-03-2023_group3_R,1800.79,C,738.403,,
04-03-2023_group3_R,1800.79,C,741.657,,
04-03-2023_group3_R,1800.79,C,758.901,,
04-03-2023_group3_R,1800.79,C,772.911,,
04-03-2023_group3_R,1800.79,C,776.165,,
04-03-2023_group3_R,1800.79,C,805.661,,
04-03-2023_group3_R,1800.79,C,808.155,,
04-03-2023_group3_R,1800.79,C,809.655,,
04-03-2023_group3_R,1800.79,C,811.911,,
04-03-2023_group3_R,1800.79,C,826.155,,
04-03-2023_group3_R,1800.79,C,847.907,,
04-03-2023_group3_R,1800.79,C,851.153,,
04-03-2023_group3_R,1800.79,C,859.161,,
04-03-2023_group3_R,1800.79,C,862.161,,
04-03-2023_group3_R,1800.79,C,868.159,,
04-03-2023_group3_R,1800.79,C,873.661,,
04-03-2023_group3_R,1800.79,C,874.911,,
04-03-2023_group3_R,1800.79,C,877.657,,
04-03-2023_group3_R,1800.79,C,889.161,,
04-03-2023_group3_R,1800.79,C,890.655,,
04-03-2023_group3_R,1800.79,C,892.655,,
04-03-2023_group3_R,1800.79,C,895.161,,
04-03-2023_group3_R,1800.79,C,901.901,,
04-03-2023_group3_R,1800.79,C,904.655,,
04-03-2023_group3_R,1800.79,C,906.659,,
04-03-2023_group3_R,1800.79,C,909.659,,
04-03-2023_group3_R,1800.79,C,915.157,,
04-03-2023_group3_R,1800.79,C,919.905,,
04-03-2023_group3_R,1800.79,C,925.669,,
04-03-2023_group3_R,1800.79,C,943.159,,
04-03-2023_group3_R,1800.79,C,945.403,,
04-03-2023_group3_R,1800.79,C,965.425,,
04-03-2023_group3_R,1800.79,C,973.663,,
04-03-2023_group3_R,1800.79,C,983.157,,
04-03-2023_group3_R,1800.79,C,985.411,,
04-03-2023_group3_R,1800.79,C,988.905,,
04-03-2023_group3_R,1800.79,C,1039.905,,
04-03-2023_group3_R,1800.79,C,1058.407,,
04-03-2023_group3_R,1800.79,C,1098.909,,
04-03-2023_group3_R,1800.79,C,1117.411,,
04-03-2023_group3_R,1800.79,C,1121.657,,
04-03-2023_group3_R,1800.79,C,1126.405,,
04-03-2023_group3_R,1800.79,C,1128.909,,
04-03-2023_group3_R,1800.79,C,1144.657,,
04-03-2023_group3_R,1800.79,C,1147.661,,
04-03-2023_group3_R,1800.79,C,1164.407,,
04-03-2023_group3_R,1800.79,C,1169.659,,
04-03-2023_group3_R,1800.79,C,1172.407,,
04-03-2023_group3_R,1800.79,C,1175.911,,
04-03-2023_group3_R,1800.79,C,1190.659,,
04-03-2023_group3_R,1800.79,C,1201.909,,
04-03-2023_group3_R,1800.79,C,1205.653,,
04-03-2023_group3_R,1800.79,C,1259.157,,
04-03-2023_group3_R,1800.79,C,1263.157,,
04-03-2023_group3_R,1800.79,C,1273.653,,
04-03-2023_group3_R,1800.79,C,1275.907,,
04-03-2023_group3_R,1800.79,C,1279.159,,
04-03-2023_group3_R,1800.79,C,1309.163,,
04-03-2023_group3_R,1800.79,C,1310.903,,
04-03-2023_group3_R,1800.79,C,1338.417,,
04-03-2023_group3_R,1800.79,C,1341.907,,
04-03-2023_group3_R,1800.79,C,1388.409,,
04-03-2023_group3_R,1800.79,C,1399.405,,
04-03-2023_group3_R,1800.79,C,1408.155,,
04-03-2023_group3_R,1800.79,L,1461.909,,
04-03-2023_group3_R,1800.79,L,1470.155,,
04-03-2023_group3_R,1800.79,C,1471.159,,
04-03-2023_group3_R,1800.79,C,1476.405,,
04-03-2023_group3_R,1800.79,C,1478.411,,
04-03-2023_group3_R,1800.79,C,1482.657,,
04-03-2023_group3_R,1800.79,C,1485.661,,
04-03-2023_group3_R,1800.79,C,1493.655,,
04-03-2023_group3_R,1800.79,C,1498.409,,
04-03-2023_group3_R,1800.79,C,1504.407,,
04-03-2023_group3_R,1800.79,L,1641.153,,
04-03-2023_group3_R,1800.79,C,1644.909,,
04-03-2023_group3_R,1800.79,C,1665.161,,
04-03-2023_group3_R,1800.79,C,1743.653,,
04-03-2023_group3_R,1800.79,C,1762.405,,
04-03-2023_group3_R,1800.79,C,1782.659,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,1787.907,,
04-03-2023_group3_R,1800.79,L,1795.909,,
04-03-2023_group3_R,1800.79,C,1798.659,,
04-03-2023_group4_L,1800.79,C,4.402,,
04-03-2023_group4_L,1800.79,C,22.402,,
04-03-2023_group4_L,1800.79,C,39.16,,
04-03-2023_group4_L,1800.79,C,50.154,,
04-03-2023_group4_L,1800.79,C,76.914,,
04-03-2023_group4_L,1800.79,C,82.654,,
04-03-2023_group4_L,1800.79,C,89.154,,
04-03-2023_group4_L,1800.79,C,198.904,,
04-03-2023_group4_L,1800.79,C,202.402,,
04-03-2023_group4_L,1800.79,C,210.908,,
04-03-2023_group4_L,1800.79,C,216.902,,
04-03-2023_group4_L,1800.79,C,222.908,,
04-03-2023_group4_L,1800.79,C,224.91,,
04-03-2023_group4_L,1800.79,C,238.908,,
04-03-2023_group4_L,1800.79,C,256.16,,
04-03-2023_group4_L,1800.79,C,262.908,,
04-03-2023_group4_L,1800.79,C,271.906,,
04-03-2023_group4_L,1800.79,L,274.158,,
04-03-2023_group4_L,1800.79,C,276.658,,
04-03-2023_group4_L,1800.79,C,280.904,,
04-03-2023_group4_L,1800.79,C,288.904,,
04-03-2023_group4_L,1800.79,C,300.652,,
04-03-2023_group4_L,1800.79,C,325.152,,
04-03-2023_group4_L,1800.79,C,331.152,,
04-03-2023_group4_L,1800.79,C,340.402,,
04-03-2023_group4_L,1800.79,C,353.658,EXTENDED BOUT,
04-03-2023_group4_L,1800.79,C,359.41,,
04-03-2023_group4_L,1800.79,C,371.408,,
04-03-2023_group4_L,1800.79,C,379.41,,
04-03-2023_group4_L,1800.79,C,393.408,,
04-03-2023_group4_L,1800.79,C,421.656,,
04-03-2023_group4_L,1800.79,C,458.658,,
04-03-2023_group4_L,1800.79,C,534.158,,
04-03-2023_group4_L,1800.79,C,540.154,,
04-03-2023_group4_L,1800.79,C,545.904,,
04-03-2023_group4_L,1800.79,C,580.406,,
04-03-2023_group4_L,1800.79,C,583.658,,
04-03-2023_group4_L,1800.79,C,590.91,,
04-03-2023_group4_L,1800.79,C,600.904,,
04-03-2023_group4_L,1800.79,C,601.908,,
04-03-2023_group4_L,1800.79,C,610.658,,
04-03-2023_group4_L,1800.79,C,618.904,,
04-03-2023_group4_L,1800.79,C,627.91,,
04-03-2023_group4_L,1800.79,C,650.158,,
04-03-2023_group4_L,1800.79,C,658.154,,
04-03-2023_group4_L,1800.79,C,664.414,,
04-03-2023_group4_L,1800.79,C,673.904,,
04-03-2023_group4_L,1800.79,C,676.408,,
04-03-2023_group4_L,1800.79,C,682.15,,
04-03-2023_group4_L,1800.79,C,700.66,,
04-03-2023_group4_L,1800.79,C,706.408,,
04-03-2023_group4_L,1800.79,C,741.168,EXTENDED BOUT,
04-03-2023_group4_L,1800.79,C,744.904,,
04-03-2023_group4_L,1800.79,C,805.154,,
04-03-2023_group4_L,1800.79,C,866.152,,
04-03-2023_group4_L,1800.79,C,870.652,,
04-03-2023_group4_L,1800.79,C,898.406,,
04-03-2023_group4_L,1800.79,C,902.66,,
04-03-2023_group4_L,1800.79,C,933.406,,
04-03-2023_group4_L,1800.79,C,935.906,,
04-03-2023_group4_L,1800.79,C,957.406,,
04-03-2023_group4_L,1800.79,C,962.402,,
04-03-2023_group4_L,1800.79,C,965.406,,
04-03-2023_group4_L,1800.79,C,968.652,,
04-03-2023_group4_L,1800.79,C,972.654,,
04-03-2023_group4_L,1800.79,C,980.908,,
04-03-2023_group4_L,1800.79,C,1017.408,,
04-03-2023_group4_L,1800.79,C,1043.654,EXTENDED BOUT,
04-03-2023_group4_L,1800.79,C,1053.158,,
04-03-2023_group4_L,1800.79,C,1055.404,,
04-03-2023_group4_L,1800.79,C,1059.158,,
04-03-2023_group4_L,1800.79,C,1059.908,,
04-03-2023_group4_L,1800.79,C,1095.406,,
04-03-2023_group4_L,1800.79,C,1133.154,,
04-03-2023_group4_L,1800.79,C,1153.188,,
04-03-2023_group4_L,1800.79,C,1160.692,,
04-03-2023_group4_L,1800.79,C,1185.436,,
04-03-2023_group4_L,1800.79,C,1204.69,,
04-03-2023_group4_L,1800.79,C,1231.692,,
04-03-2023_group4_L,1800.79,C,1235.434,,
04-03-2023_group4_L,1800.79,C,1236.694,,
04-03-2023_group4_L,1800.79,C,1238.442,,
04-03-2023_group4_L,1800.79,C,1280.444,,
04-03-2023_group4_L,1800.79,C,1292.934,,
04-03-2023_group4_L,1800.79,C,1299.936,,
04-03-2023_group4_L,1800.79,C,1303.192,,
04-03-2023_group4_L,1800.79,C,1318.934,,
04-03-2023_group4_L,1800.79,C,1336.19,,
04-03-2023_group4_L,1800.79,C,1344.942,,
04-03-2023_group4_L,1800.79,C,1355.938,,
04-03-2023_group4_L,1800.79,C,1383.934,,
04-03-2023_group4_L,1800.79,C,1387.44,,
04-03-2023_group4_L,1800.79,C,1401.938,,
04-03-2023_group4_L,1800.79,C,1421.19,,
04-03-2023_group4_L,1800.79,C,1488.938,,
04-03-2023_group4_L,1800.79,C,1494.192,,
04-03-2023_group4_L,1800.79,C,1496.436,,
04-03-2023_group4_L,1800.79,C,1520.688,,
04-03-2023_group4_L,1800.79,C,1527.438,,
04-03-2023_group4_L,1800.79,C,1662.938,,
04-03-2023_group4_L,1800.79,C,1671.19,,
04-03-2023_group4_L,1800.79,C,1672.69,,
04-03-2023_group4_L,1800.79,C,1683.19,,
04-03-2023_group4_L,1800.79,C,1685.936,,
04-03-2023_group4_L,1800.79,C,1692.942,,
04-03-2023_group4_L,1800.79,C,1695.69,,
04-03-2023_group4_L,1800.79,C,1716.936,,
04-03-2023_group4_L,1800.79,C,1720.694,,
04-03-2023_group4_L,1800.79,C,1721.938,EXTENED BOUT,
04-03-2023_group4_L,1800.79,C,1728.94,,
04-03-2023_group4_L,1800.79,C,1735.19,,
04-03-2023_group4_L,1800.79,C,1748.94,,
04-03-2023_group4_L,1800.79,C,1756.442,,
04-03-2023_group4_L,1800.79,C,1779.952,,
04-03-2023_group4_R,1800.79,C,62.401,,
04-03-2023_group4_R,1800.79,C,99.161,,
04-03-2023_group4_R,1800.79,C,163.161,,
04-03-2023_group4_R,1800.79,C,171.151,,
04-03-2023_group4_R,1800.79,C,204.413,,
04-03-2023_group4_R,1800.79,C,227.157,,
04-03-2023_group4_R,1800.79,C,240.661,,
04-03-2023_group4_R,1800.79,C,249.872,,
04-03-2023_group4_R,1800.79,C,252.868,,
04-03-2023_group4_R,1800.79,C,258.366,,
04-03-2023_group4_R,1800.79,L,282.366,,
04-03-2023_group4_R,1800.79,C,415.868,,
04-03-2023_group4_R,1800.79,C,452.87,,
04-03-2023_group4_R,1800.79,C,577.192,,
04-03-2023_group4_R,1800.79,C,615.452,,
04-03-2023_group4_R,1800.79,C,665.202,,
04-03-2023_group4_R,1800.79,C,671.442,,
04-03-2023_group4_R,1800.79,C,733.202,,
04-03-2023_group4_R,1800.79,C,738.95,,
04-03-2023_group4_R,1800.79,C,862.448,,
04-03-2023_group4_R,1800.79,C,973.694,,
04-03-2023_group4_R,1800.79,C,975.7,,
04-03-2023_group4_R,1800.79,C,989.202,,
04-03-2023_group4_R,1800.79,C,992.692,,
04-03-2023_group4_R,1800.79,C,999.692,,
04-03-2023_group4_R,1800.79,C,1041.95,,
04-03-2023_group4_R,1800.79,C,1065.694,,
04-03-2023_group4_R,1800.79,C,1076.202,,
04-03-2023_group4_R,1800.79,C,1128.2,,
04-03-2023_group4_R,1800.79,C,1132.952,,
04-03-2023_group4_R,1800.79,C,1143.7,,
04-03-2023_group4_R,1800.79,C,1153.448,,
04-03-2023_group4_R,1800.79,C,1185.95,,
04-03-2023_group4_R,1800.79,C,1204.7,EXTENDED BOUT,
04-03-2023_group4_R,1800.79,C,1212.954,,
04-03-2023_group4_R,1800.79,C,1243.946,,
04-03-2023_group4_R,1800.79,C,1300.954,,
04-03-2023_group4_R,1800.79,C,1359.7,,
04-03-2023_group4_R,1800.79,C,1362.7,,
04-03-2023_group4_R,1800.79,C,1370.452,,
04-03-2023_group4_R,1800.79,C,1374.7,,
04-03-2023_group4_R,1800.79,C,1476.202,,
04-03-2023_group4_R,1800.79,C,1483.694,,
04-03-2023_group4_R,1800.79,L,1483.694,,
04-03-2023_group4_R,1800.79,C,1530.2,,
04-03-2023_group4_R,1800.79,C,1591.946,,
04-03-2023_group4_R,1800.79,C,1620.696,,
04-03-2023_group4_R,1800.79,B,1652.702,,
04-03-2023_group4_R,1800.79,C,1715.024,,
04-03-2023_group4_R,1800.79,C,1738.776,,
04-05-2023_group3_L,1800.75,C,4.411,,
04-05-2023_group3_L,1800.75,C,10.407,,
04-05-2023_group3_L,1800.75,C,20.175,,
04-05-2023_group3_L,1800.75,C,21.909,,
04-05-2023_group3_L,1800.75,C,39.657,,
04-05-2023_group3_L,1800.75,C,51.401,,
04-05-2023_group3_L,1800.75,C,57.657,,
04-05-2023_group3_L,1800.75,C,62.407,,
04-05-2023_group3_L,1800.75,C,64.907,,
04-05-2023_group3_L,1800.75,C,73.161,,
04-05-2023_group3_L,1800.75,C,78.407,,
04-05-2023_group3_L,1800.75,C,81.153,,
04-05-2023_group3_L,1800.75,C,83.407,,
04-05-2023_group3_L,1800.75,C,87.661,,
04-05-2023_group3_L,1800.75,C,91.907,,
04-05-2023_group3_L,1800.75,C,107.161,,
04-05-2023_group3_L,1800.75,C,131.116,,
04-05-2023_group3_L,1800.75,C,140.119,,
04-05-2023_group3_L,1800.75,C,143.616,,
04-05-2023_group3_L,1800.75,C,146.113,,
04-05-2023_group3_L,1800.75,C,148.371,,
04-05-2023_group3_L,1800.75,C,156.864,,
04-05-2023_group3_L,1800.75,C,164.366,,
04-05-2023_group3_L,1800.75,C,192.369,,
04-05-2023_group3_L,1800.75,C,199.862,,
04-05-2023_group3_L,1800.75,C,201.873,,
04-05-2023_group3_L,1800.75,C,208.864,,
04-05-2023_group3_L,1800.75,C,224.866,,
04-05-2023_group3_L,1800.75,C,227.862,,
04-05-2023_group3_L,1800.75,C,231.364,,
04-05-2023_group3_L,1800.75,C,234.866,,
04-05-2023_group3_L,1800.75,C,236.871,,
04-05-2023_group3_L,1800.75,C,262.864,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,269.618,,
04-05-2023_group3_L,1800.75,C,283.117,,
04-05-2023_group3_L,1800.75,C,287.615,,
04-05-2023_group3_L,1800.75,C,289.613,,
04-05-2023_group3_L,1800.75,C,295.117,,
04-05-2023_group3_L,1800.75,C,298.611,,
04-05-2023_group3_L,1800.75,C,301.115,,
04-05-2023_group3_L,1800.75,C,304.615,,
04-05-2023_group3_L,1800.75,C,308.118,,
04-05-2023_group3_L,1800.75,C,309.617,,
04-05-2023_group3_L,1800.75,C,319.613,,
04-05-2023_group3_L,1800.75,C,324.615,,
04-05-2023_group3_L,1800.75,C,338.113,,
04-05-2023_group3_L,1800.75,C,347.611,,
04-05-2023_group3_L,1800.75,C,355.113,,
04-05-2023_group3_L,1800.75,C,357.615,,
04-05-2023_group3_L,1800.75,C,358.617,,
04-05-2023_group3_L,1800.75,C,360.118,,
04-05-2023_group3_L,1800.75,C,363.611,,
04-05-2023_group3_L,1800.75,C,365.618,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,368.115,,
04-05-2023_group3_L,1800.75,C,375.871,,
04-05-2023_group3_L,1800.75,C,377.868,,
04-05-2023_group3_L,1800.75,C,428.862,,
04-05-2023_group3_L,1800.75,C,436.864,,
04-05-2023_group3_L,1800.75,C,446.369,,
04-05-2023_group3_L,1800.75,C,454.864,,
04-05-2023_group3_L,1800.75,C,461.368,,
04-05-2023_group3_L,1800.75,C,462.371,,
04-05-2023_group3_L,1800.75,C,463.366,,
04-05-2023_group3_L,1800.75,C,471.122,,
04-05-2023_group3_L,1800.75,C,472.118,,
04-05-2023_group3_L,1800.75,C,478.612,,
04-05-2023_group3_L,1800.75,C,479.612,,
04-05-2023_group3_L,1800.75,C,504.61,,
04-05-2023_group3_L,1800.75,C,513.618,,
04-05-2023_group3_L,1800.75,C,536.62,,
04-05-2023_group3_L,1800.75,C,543.12,,
04-05-2023_group3_L,1800.75,C,551.11,,
04-05-2023_group3_L,1800.75,C,558.61,,
04-05-2023_group3_L,1800.75,C,562.118,,
04-05-2023_group3_L,1800.75,C,581.616,,
04-05-2023_group3_L,1800.75,C,598.618,,
04-05-2023_group3_L,1800.75,C,611.616,,
04-05-2023_group3_L,1800.75,C,616.62,,
04-05-2023_group3_L,1800.75,C,637.614,,
04-05-2023_group3_L,1800.75,C,640.112,,
04-05-2023_group3_L,1800.75,C,646.614,,
04-05-2023_group3_L,1800.75,C,665.116,,
04-05-2023_group3_L,1800.75,C,667.612,,
04-05-2023_group3_L,1800.75,C,672.118,,
04-05-2023_group3_L,1800.75,C,688.364,,
04-05-2023_group3_L,1800.75,C,709.368,,
04-05-2023_group3_L,1800.75,C,711.862,,
04-05-2023_group3_L,1800.75,C,716.366,,
04-05-2023_group3_L,1800.75,C,725.117,,
04-05-2023_group3_L,1800.75,C,732.113,,
04-05-2023_group3_L,1800.75,C,734.615,,
04-05-2023_group3_L,1800.75,C,742.617,,
04-05-2023_group3_L,1800.75,C,744.627,,
04-05-2023_group3_L,1800.75,C,746.619,,
04-05-2023_group3_L,1800.75,C,749.121,,
04-05-2023_group3_L,1800.75,C,765.119,,
04-05-2023_group3_L,1800.75,C,777.115,,
04-05-2023_group3_L,1800.75,C,779.119,,
04-05-2023_group3_L,1800.75,C,787.611,,
04-05-2023_group3_L,1800.75,C,807.121,,
04-05-2023_group3_L,1800.75,C,814.113,,
04-05-2023_group3_L,1800.75,C,817.621,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,824.37,,
04-05-2023_group3_L,1800.75,C,826.366,,
04-05-2023_group3_L,1800.75,C,830.368,,
04-05-2023_group3_L,1800.75,C,832.864,,
04-05-2023_group3_L,1800.75,C,845.877,,
04-05-2023_group3_L,1800.75,C,848.372,,
04-05-2023_group3_L,1800.75,C,852.362,,
04-05-2023_group3_L,1800.75,C,866.362,,
04-05-2023_group3_L,1800.75,C,868.866,,
04-05-2023_group3_L,1800.75,C,917.862,,
04-05-2023_group3_L,1800.75,C,924.876,,
04-05-2023_group3_L,1800.75,C,933.868,,
04-05-2023_group3_L,1800.75,C,936.362,,
04-05-2023_group3_L,1800.75,C,940.862,,
04-05-2023_group3_L,1800.75,C,942.368,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,945.617,,
04-05-2023_group3_L,1800.75,C,948.115,,
04-05-2023_group3_L,1800.75,C,955.617,,
04-05-2023_group3_L,1800.75,C,957.119,,
04-05-2023_group3_L,1800.75,C,958.615,,
04-05-2023_group3_L,1800.75,C,960.623,,
04-05-2023_group3_L,1800.75,C,963.121,,
04-05-2023_group3_L,1800.75,C,966.113,,
04-05-2023_group3_L,1800.75,C,968.115,,
04-05-2023_group3_L,1800.75,C,969.613,,
04-05-2023_group3_L,1800.75,C,971.617,,
04-05-2023_group3_L,1800.75,C,974.617,,
04-05-2023_group3_L,1800.75,C,982.121,,
04-05-2023_group3_L,1800.75,C,994.613,,
04-05-2023_group3_L,1800.75,C,1003.619,,
04-05-2023_group3_L,1800.75,C,1016.119,,
04-05-2023_group3_L,1800.75,C,1019.617,,
04-05-2023_group3_L,1800.75,C,1027.617,,
04-05-2023_group3_L,1800.75,C,1040.617,,
04-05-2023_group3_L,1800.75,C,1045.113,,
04-05-2023_group3_L,1800.75,C,1047.621,,
04-05-2023_group3_L,1800.75,C,1062.119,,
04-05-2023_group3_L,1800.75,C,1064.121,,
04-05-2023_group3_L,1800.75,C,1070.115,,
04-05-2023_group3_L,1800.75,C,1084.621,,
04-05-2023_group3_L,1800.75,C,1089.117,,
04-05-2023_group3_L,1800.75,C,1090.615,,
04-05-2023_group3_L,1800.75,C,1093.613,,
04-05-2023_group3_L,1800.75,C,1098.119,,
04-05-2023_group3_L,1800.75,L,1100.119,,
04-05-2023_group3_L,1800.75,C,1118.37,,
04-05-2023_group3_L,1800.75,C,1141.87,,
04-05-2023_group3_L,1800.75,C,1143.866,,
04-05-2023_group3_L,1800.75,C,1152.36,,
04-05-2023_group3_L,1800.75,C,1165.864,,
04-05-2023_group3_L,1800.75,C,1169.362,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,1177.363,,
04-05-2023_group3_L,1800.75,C,1184.363,,
04-05-2023_group3_L,1800.75,C,1215.371,,
04-05-2023_group3_L,1800.75,C,1220.371,,
04-05-2023_group3_L,1800.75,C,1223.369,,
04-05-2023_group3_L,1800.75,C,1229.871,,
04-05-2023_group3_L,1800.75,C,1234.363,,
04-05-2023_group3_L,1800.75,C,1241.869,,
04-05-2023_group3_L,1800.75,C,1244.863,,
04-05-2023_group3_L,1800.75,C,1260.869,,
04-05-2023_group3_L,1800.75,C,1263.863,,
04-05-2023_group3_L,1800.75,C,1270.365,,
04-05-2023_group3_L,1800.75,C,1274.871,,
04-05-2023_group3_L,1800.75,C,1289.367,,
04-05-2023_group3_L,1800.75,C,1291.365,,
04-05-2023_group3_L,1800.75,C,1293.365,,
04-05-2023_group3_L,1800.75,C,1300.369,,
04-05-2023_group3_L,1800.75,C,1302.867,,
04-05-2023_group3_L,1800.75,C,1319.361,,
04-05-2023_group3_L,1800.75,C,1322.369,,
04-05-2023_group3_L,1800.75,C,1323.863,,
04-05-2023_group3_L,1800.75,C,1327.863,,
04-05-2023_group3_L,1800.75,C,1333.865,,
04-05-2023_group3_L,1800.75,C,1343.861,,
04-05-2023_group3_L,1800.75,C,1346.867,,
04-05-2023_group3_L,1800.75,C,1359.869,,
04-05-2023_group3_L,1800.75,C,1380.371,,
04-05-2023_group3_L,1800.75,C,1395.874,,
04-05-2023_group3_L,1800.75,C,1402.386,,
04-05-2023_group3_L,1800.75,C,1409.867,,
04-05-2023_group3_L,1800.75,C,1423.62,,
04-05-2023_group3_L,1800.75,C,1442.612,,
04-05-2023_group3_L,1800.75,C,1461.114,,
04-05-2023_group3_L,1800.75,C,1466.116,,
04-05-2023_group3_L,1800.75,C,1468.612,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,1469.116,,
04-05-2023_group3_L,1800.75,C,1473.614,,
04-05-2023_group3_L,1800.75,C,1476.369,,
04-05-2023_group3_L,1800.75,C,1488.865,,
04-05-2023_group3_L,1800.75,C,1501.867,,
04-05-2023_group3_L,1800.75,C,1505.869,,
04-05-2023_group3_L,1800.75,C,1523.369,,
04-05-2023_group3_L,1800.75,C,1538.882,,
04-05-2023_group3_L,1800.75,C,1540.371,,
04-05-2023_group3_L,1800.75,C,1543.863,,
04-05-2023_group3_L,1800.75,C,1545.869,,
04-05-2023_group3_L,1800.75,C,1548.863,,
04-05-2023_group3_L,1800.75,C,1552.363,,
04-05-2023_group3_L,1800.75,C,1554.371,,
04-05-2023_group3_L,1800.75,C,1555.865,,
04-05-2023_group3_L,1800.75,C,1561.867,,
04-05-2023_group3_L,1800.75,C,1565.363,,
04-05-2023_group3_L,1800.75,C,1577.365,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,1583.614,,
04-05-2023_group3_L,1800.75,C,1585.612,,
04-05-2023_group3_L,1800.75,C,1598.12,,
04-05-2023_group3_L,1800.75,C,1606.616,,
04-05-2023_group3_L,1800.75,C,1608.61,,
04-05-2023_group3_L,1800.75,C,1617.11,,
04-05-2023_group3_L,1800.75,C,1619.112,,
04-05-2023_group3_L,1800.75,C,1622.616,,
04-05-2023_group3_L,1800.75,C,1623.61,,
04-05-2023_group3_L,1800.75,C,1628.116,,
04-05-2023_group3_L,1800.75,C,1634.616,,
04-05-2023_group3_L,1800.75,C,1637.62,,
04-05-2023_group3_L,1800.75,C,1641.616,,
04-05-2023_group3_L,1800.75,C,1648.612,,
04-05-2023_group3_L,1800.75,C,1652.116,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,1656.618,,
04-05-2023_group3_L,1800.75,C,1658.114,,
04-05-2023_group3_L,1800.75,C,1662.612,,
04-05-2023_group3_L,1800.75,C,1664.612,,
04-05-2023_group3_L,1800.75,C,1672.616,,
04-05-2023_group3_L,1800.75,C,1674.12,EXTENDED BOUT,
04-05-2023_group3_L,1800.75,C,1699.365,,
04-05-2023_group3_L,1800.75,C,1700.867,,
04-05-2023_group3_L,1800.75,C,1703.871,,
04-05-2023_group3_L,1800.75,C,1711.367,,
04-05-2023_group3_L,1800.75,C,1713.367,,
04-05-2023_group3_L,1800.75,C,1717.869,,
04-05-2023_group3_L,1800.75,C,1721.363,,
04-05-2023_group3_L,1800.75,C,1726.363,,
04-05-2023_group3_L,1800.75,C,1736.367,,
04-05-2023_group3_L,1800.75,C,1753.369,,
04-05-2023_group3_L,1800.75,C,1759.869,,
04-05-2023_group3_L,1800.75,C,1763.863,,
04-05-2023_group3_L,1800.75,C,1766.361,,
04-05-2023_group3_L,1800.75,C,1769.871,,
04-05-2023_group3_L,1800.75,C,1781.861,,
04-05-2023_group3_L,1800.75,C,1785.869,,
04-05-2023_group3_L,1800.75,C,1788.369,,
04-05-2023_group3_L,1800.75,C,1794.867,,
04-05-2023_group3_L,1800.75,C,1798.373,,
04-05-2023_group3_R,1800.75,C,2.907,,
04-05-2023_group3_R,1800.75,C,5.657,,
04-05-2023_group3_R,1800.75,C,10.909,,
04-05-2023_group3_R,1800.75,C,14.653,,
04-05-2023_group3_R,1800.75,C,17.403,,
04-05-2023_group3_R,1800.75,C,25.407,,
04-05-2023_group3_R,1800.75,C,35.403,,
04-05-2023_group3_R,1800.75,C,36.405,,
04-05-2023_group3_R,1800.75,C,42.151,,
04-05-2023_group3_R,1800.75,C,44.663,,
04-05-2023_group3_R,1800.75,C,48.411,,
04-05-2023_group3_R,1800.75,C,50.407,,
04-05-2023_group3_R,1800.75,C,52.153,,
04-05-2023_group3_R,1800.75,C,54.153,,
04-05-2023_group3_R,1800.75,C,56.657,,
04-05-2023_group3_R,1800.75,C,63.157,,
04-05-2023_group3_R,1800.75,C,65.157,,
04-05-2023_group3_R,1800.75,C,71.409,,
04-05-2023_group3_R,1800.75,C,91.907,,
